id,uuid,Brand,Name,Description,ColorWay,Country of Manufacture,gender,Retail Price,Release date,Release Time,Below Retail,image small,Tags,Name,Shoe,Short Description,Ticker Symbol,Style Id 
fcdd291b-cd65-4e82-b57f-4ca2b478e153,fcdd291b-cd65-4e82-b57f-4ca2b478e153,adidas,adidas Yeezy Boost 350 V2 Static (Non-Reflective),Electrify your sneaker rotation with the adidas Yeezy Boost 350 V2 Static. This Yeezy 350 V2 comes with a grey and white upper and a white sole. These sneakers released in December 2018 and retailed for $220. You can see what socks you’re wearing in this shoe…so please Buy them now on StockX. ,Static/Static/Static,CN,men,220,2018-12-27,1545868800,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Static-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544657399', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Static-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544657399', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Static-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1544657399', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '350', 'v2', 'style_id|ef2905', 'release_date|2018-12-27', 'retail_price|220']",Static (Non-Reflective),adidas Yeezy Boost 350 V2,adidas-Yeezy-Boost-350-V2-Static,YZY350V2-STATIC,EF2905
c5fde887-a1fc-4a7c-b4f0-2a74dea4df80,c5fde887-a1fc-4a7c-b4f0-2a74dea4df80,adidas,adidas Yeezy Powerphase Calabasas Core Black,"The third colorway of the series, this adidas Yeezy Powerphase Calabasas features a monochromatic core black color palette. There is also Adidas branding in green next to a red Trefoil logo. This classic colorway released in March 2017 for $120.",,CN,men,120,2018-03-17,1521244800,True,"{'imageUrl': 'https://stockx.imgix.net/Adidas-Yeezy-Powerphase-Calabasas-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256', 'smallImageUrl': 'https://stockx.imgix.net/Adidas-Yeezy-Powerphase-Calabasas-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256', 'thumbUrl': 'https://stockx.imgix.net/Adidas-Yeezy-Powerphase-Calabasas-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', 'powerphase', 'release_date|2018-03-17', 'retail_price|120', 'gender|men', 'style_id|cg6420']",Calabasas Core Black,adidas Yeezy Powerphase,adidas-Yeezy-Powerphase-Calabasas-Core-Black,YZYPWRPH-CBLK,CG6420
fc28b642-fe42-463e-9f87-b6af238dcf91,fc28b642-fe42-463e-9f87-b6af238dcf91,adidas,adidas Yeezy Boost 700 MNVN Triple Black,"Yeezy introduced a new variation of their 700 series with the adidas Yeezy Boost 700 MNVN Triple Black, now available on StockX. Although the silhouette is similar to previous models, this shoe differs by displaying “700” branding on the upper using compact materials.
<br>
<br>
This Yeezy Boost 700 MNVN is comprised of a triple black nylon upper paired with reflective detailing. A solid black sole with Boost cushioning completes the design. These sneakers released in February of 2020 and retailed for $220.",Black/Black/Black,CN,men,220,2020-02-08,1581120000,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-MNVN-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1583360568', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-MNVN-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1583360568', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-MNVN-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1583360568', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '700', 'v1', 'style_id|fv4440', 'release_date|2020-02-08', 'retail_price|220']",Triple Black,adidas Yeezy Boost 700 MNVN,adidas-Yeezy-Boost-700-MNVN-Triple-Black,YZY700M-TB,FV4440
15fe7929-f962-4009-9912-a6534ed5babd,15fe7929-f962-4009-9912-a6534ed5babd,Jordan,Jordan 1 Retro High OG Defiant Couture,"Add some new kicks to your couture swag and grab the Jordan 1 Retro High OG Defiant Couture. This AJ 1 sports a black upper with red accents, black Nike “Swoosh”, white midsole, and a white sole. These sneakers released in February 2019 and retailed for $175. Be more different than 2 Chainz and place a Bid for these unique 1s right now on StockX.",Black/Gym Red-Muslin,CN,men,175,2019-02-23,1550880000,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-OG-Defiant-Couture-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551112186', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-OG-Defiant-Couture-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551112186', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-OG-Defiant-Couture-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551112186', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'release_date|2019-02-23', 'retail_price|175', 'style_id|bq6682-006']",Couture,Jordan 1 Retro High OG Defiant,Air-Jordan-1-Retro-High-OG-Defiant-Couture,AJ1HD-C,BQ6682-006
a1f70377-2836-4ba7-b0a1-1ae2bba76bbb,a1f70377-2836-4ba7-b0a1-1ae2bba76bbb,adidas,adidas Yeezy Boost 700 Inertia,"Add heavy pressure on your favorite sneakerhead and cop the adidas Yeezy Boost 700 Inertia. This Yeezy Boost 700 comes with a grey upper, grey midsole with orange accents, and a white sole. These sneakers released in March 2019 and retailed for $300. Grab a pair of these fire sneakers on StockX ASAP.",Grey/Grey/Inertia,CN,men,300,2019-03-09,1552089600,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-Inertia-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551991286', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-Inertia-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551991286', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-Inertia-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551991286', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '700', 'v1', 'style_id|eg7597', 'release_date|2019-03-09', 'retail_price|300']",Inertia,adidas Yeezy Boost 700,adidas-Yeezy-Boost-700-Inertia,YB700-NRTA,EG7597
603de8e0-3820-4a2a-8e7b-dfbf7abded86,603de8e0-3820-4a2a-8e7b-dfbf7abded86,Nike,Nike Dunk Low Off-White University Red,"Virgil Abloh pays homage to skate culture’s adoption of 1980’s Nike Basketball silhouettes with the Nike Dunk Low Off-White University Red, now available on StockX. When Nike unveiled the Dunk as the centerpiece of their Nike College Color’s program in 1985, seven different colleges were represented in the first colorways offered. The university red colorway tributes UNLV’s school colors.
<br>
<br>
This Dunk Low is comprised of a wolf grey leather upper with university red overlays. A unique secondary lacing system, zip-ties, and signature Off-White text on the sides completes the design. These sneakers released in December of 2019 for $170.",University Red/University Red-Wolf Grey,CN,men,170,2019-12-20,1576800000,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Dunk-Low-Off-White-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1577487240', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Dunk-Low-Off-White-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1577487240', 'thumbUrl': 'https://stockx.imgix.net/Nike-Dunk-Low-Off-White-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1577487240', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike basketball', 'dunk', 'virgil abloh', 'collections-filter', 'nike-off-white', 'tags|collections-filter,nike-off-white', 'style_id|ct0856-600', 'release_date|2019-12-20', 'retail_price|170']",Off-White University Red,Nike Dunk Low,Nike-Dunk-Low-Off-White-University-Red,DNKL-OWUR,CT0856-600
724a52f9-533f-49b2-8c2b-3a95726a2b3f,724a52f9-533f-49b2-8c2b-3a95726a2b3f,Nike,Nike Air Max 90 Green Camo,"Nike celebrated the 35th Anniversary of the Air Max 90 by releasing the Nike Air Max 90 Duck Camo Volt, now available on StockX. The Duck Camo Volt 90 draws inspiration from the OG Atmos Duck Camo Air Max 90 and the Air Max 90 Infrared Duck Camo, which released on Air Max Day 2020.
<br>
<br>
This Air Max 90 is composed of a Volt mesh upper with a Duck Camo mudguard and black rubber underlays. A white midsole, Volt Air Max unit, and Volt and black outsole completes the design. These sneakers released in May of 2020 and retailed for $140 USD.",Ghost Green/Black,CN,men,140,2020-05-15,1589500800,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Duck-Camo-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Duck-Camo-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Duck-Camo-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air max', '90', 'style_id|cw4039-300', 'release_date|2020-05-15', 'retail_price|140']",Green Camo,Nike Air Max 90,Nike-Air-Max-90-Duck-Camo-Volt,NK-NIAM9DCGB,CW4039-300
95539fa1-d09d-4285-a163-59eb087e9767,95539fa1-d09d-4285-a163-59eb087e9767,Jordan,Jordan 1 Retro High Defiant White Black Gym Red,,Black/University Gold-White,CN,men,175,2019-07-27,1564185600,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Defiant-White-Black-Gym-Red.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1565708911', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Defiant-White-Black-Gym-Red.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1565708911', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Defiant-White-Black-Gym-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1565708911', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|cd6579-071', 'release_date|2019-07-27', 'retail_price|175']",Defiant White Black Gym Red,Jordan 1 Retro High,Air-Jordan-1-Retro-High-Defiant-White-Black-Gym-Red,AJ1H-DWBGR,CD6579-071
8707af69-9d2b-47f4-bd53-b98501db1592,8707af69-9d2b-47f4-bd53-b98501db1592,Nike,Nike SB Dunk Low Travis Scott (Regular Box),"Travis Scott teamed up with Nike SB to release his first official skate shoe, the Nike SB Dunk Low Travis Scott (Regular Box), now available on StockX. This design follows a similar design aesthetic as seen on the Air Force 1 Low Travis Scott Cactus Jack, featuring an array of materials and prints. Unlike previous Travis Scott releases, these were not available on SNKRS and only available at select Nike SB stockists.
<br>
<br>
This Nike SB Dunk Low is composed of suede upper with paisley canvas and plaid flannel overlays. As the paisley overlays wear off, an elephant print is revealed. Embroidered text around the collar, rope laces, and La Flame’s Cactus Jack logo on the puffy tongues completes this design. These sneakers released in February of 2020 and retailed for $150.",Black/Black-Parachute Beige-Petra Brown,VN,men,150,2020-02-29,1582934400,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-SB-Dunk-Low-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582235884', 'smallImageUrl': 'https://stockx.imgix.net/Nike-SB-Dunk-Low-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582235884', 'thumbUrl': 'https://stockx.imgix.net/Nike-SB-Dunk-Low-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1582235884', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike sb', 'dunk low', 'retail_price|150', 'style_id|ct5053-001', 'release_date|2020-02-29']",Travis Scott (Regular Box),Nike SB Dunk Low,Nike-SB-Dunk-Low-Travis-Scott,NK-SBDLTS,CT5053-001
0765b874-fa67-4315-9f73-60b5b53850d4,0765b874-fa67-4315-9f73-60b5b53850d4,Jordan,Jordan 1 Retro Low OG SP Travis Scott,"Building off the success of their previous collaborations, Travis Scott adds yet another new design to his collaborative relationship with Jumpman via the Air Jordan 1 Low Travis Scott, now available on StockX. Travis teased the release of this shoe while on his Astroworld tour, leaving fans of both his music and the Jordan Brand alike with one question: When are these shoes dropping? On the Friday night of July 19, 2019, Travis answered the masses by making them available on his website, with a release on the SNKRS app following the next day. <br><br>This AJ 1 Low features a black upper with dark brown overlays and red accents on the branding. Much like the Air Jordan 1 High Travis Scott, La Flame added his signature backwards Swoosh logo on the lateral side. “Cactus Jack” insignias on the heel and inner upper atopa  sail midsole and dark brown outsole completes the design. These sneakers released in July of 2019 and retailed for $130.",Black/Dark Mocha-University Red-Sail,CN,men,130,2019-07-20,1563580800,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-Low-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564689349', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-Low-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564689349', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-Low-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564689349', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|cq4277-001', 'release_date|2019-07-20', 'retail_price|130']",Travis Scott,Jordan 1 Retro Low OG SP,Air-Jordan-1-Retro-Low-Travis-Scott,AJ1L-TS,CQ4277-001
e3de02a4-3958-420e-814d-e49b78536116,e3de02a4-3958-420e-814d-e49b78536116,adidas,adidas Yeezy Boost 350 V2 Static Black (Reflective),"Light up in the sky while rocking a pair of the adidas Yeezy Boost 350 V2 Static Black Reflective. This Yeezy Boost 350 V2 comes with a black upper plus reflective accents, black midsole, and a black sole. These sneakers released in June 2019 and retailed for $220. Grab these fire Yeezys on StockX today.",Black/Black/Black,CN,men,220,2019-06-06,1559779200,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Static-Black-Reflective-1-1.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560787762', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Static-Black-Reflective-1-1.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560787762', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Static-Black-Reflective-1-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560787762', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '350', 'v2', 'release_date|2019-06-06', 'retail_price|220', 'style_id|fu9007']",Static Black (Reflective),adidas Yeezy Boost 350 V2,adidas-Yeezy-Boost-350-V2-Static-Black-Reflective,YZB350V2-SBR,FU9007
c7f8e7f9-852b-4708-9ca4-44705dcce595,c7f8e7f9-852b-4708-9ca4-44705dcce595,Jordan,Jordan 13 Retro Chinese New Year (2020),,Pale Ivory/Black-Digital Pink-Club Gold,CN,men,200,2020-01-23,1579737600,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-13-Retro-Chinese-New-Year-2020.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1578063798', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-13-Retro-Chinese-New-Year-2020.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1578063798', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-13-Retro-Chinese-New-Year-2020.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1578063798', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'thirteen', 'retail_price|200', 'style_id|cw4409-100', 'release_date|2020-01-23']",Chinese New Year (2020),Jordan 13 Retro,Air-Jordan-13-Retro-Chinese-New-Year-2020,AJ13-CNY20,CW4409-100
e4941a3d-33ea-4313-b08f-fe63c8e48759,e4941a3d-33ea-4313-b08f-fe63c8e48759,Jordan,Jordan 1 Retro High Zoom Fearless,"As part of the Fearless Pack, Jordan Brand adds an iridescent twist to a classic silhouette with the Jordan 1 Fearless High Zoom R2T, now available on StockX. Although it may seem like this release is just like any other Jordan 1 High, the difference lies in the technology. This design implements Nike Zoom Air cushioning technology, adding an extra area of comfort to this classic model.
<br>
<br>
This Jordan 1 High is comprised of a reflective monotone upper that changes depending on lighting A “Zoom” tag on the lateral side, “Zoom Air” branding on the tongues, and a translucent outsole completes the design. These sneakers released in December of 2019 and retailed for $175.",Multi-Color/Black-Lucky Green-Varsity Red,CN,men,175,2019-12-07,1575676800,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Fearless-Zoom-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574449122', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Fearless-Zoom-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574449122', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Fearless-Zoom-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574449122', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|bv0006-900', 'release_date|2019-12-07', 'retail_price|175']",Zoom Fearless,Jordan 1 Retro High,Air-Jordan-1-Retro-High-Fearless-Zoom,AJ1H-ZM,BV0006-900
85a121a6-1870-4445-903c-5a9a4dec4348,85a121a6-1870-4445-903c-5a9a4dec4348,adidas,adidas Yeezy Boost 700 V2 Vanta,"Make a statement with the adidas Yeezy Boost 700 V2 Vanta on your feet. This Yeezy Boost 700 V2 comes with a black upper, black midsole, and a black sole. These sneakers released in June 2019 and retailed for $300. Provide the world with some Yeezy vibes after grabbing these on StockX.",Vanta/Vanta/Vanta,CN,men,300,2019-06-06,1559779200,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-V2-Vanta_01.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1558728185', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-V2-Vanta_01.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1558728185', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-700-V2-Vanta_01.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1558728185', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '700', 'v2', 'release_date|2019-06-06', 'retail_price|300', 'style_id|fu6684']",Vanta,adidas Yeezy Boost 700 V2,adidas-Yeezy-Boost-700-V2-Vanta,YZYB700V2-VNT,FU6684
